timestamp,cone_type,confidence,global_x,global_y,vehicle_x,vehicle_y,vehicle_yaw,label,cluster_id
0.9,right,0.95,34.224075933258845,7.401652012468293,39.822,2.353,1.7209,real,6
0.9,right,0.97,31.62229277148649,10.89587014806284,39.822,2.353,1.7209,real,7
0.9,right,0.84,28.082064386579663,13.814277930176232,39.822,2.353,1.7209,real,9
1.0,left,0.8,42.57244339919698,4.797158819564101,39.781,2.613,1.7374,real,1
1.0,left,0.88,40.7492500117711,9.886276903480663,39.781,2.613,1.7374,real,2
1.0,left,0.78,37.63607302330761,14.258546112770206,39.781,2.613,1.7374,real,3
1.0,left,0.81,33.03580516002212,18.247903151946154,39.781,2.613,1.7374,real,4
1.0,left,0.88,27.901276759173186,21.760054074226648,39.781,2.613,1.7374,real,8
1.0,right,0.75,36.1545482796627,4.061669707028698,39.781,2.613,1.7374,real,5
1.0,right,0.86,34.40280645333599,7.272631334625262,39.781,2.613,1.7374,real,6
1.0,right,0.98,31.483150786392166,10.837817835564984,39.781,2.613,1.7374,real,7
1.0,right,0.76,27.748928419480173,13.590673682581713,39.781,2.613,1.7374,real,9
1.1,left,0.91,42.756312561580046,4.9335733195493425,39.735,2.873,1.7539,real,1
1.1,left,0.93,41.148642152016244,9.424925660906334,39.735,2.873,1.7539,real,2
1.1,left,0.99,37.29217295765334,14.417185204733155,39.735,2.873,1.7539,real,3
1.1,left,0.75,33.253130497937924,17.929460963926335,39.735,2.873,1.7539,real,4
1.1,left,0.8,27.862043628327143,22.108702924415137,39.735,2.873,1.7539,real,8
1.1,right,0.75,35.76520773391703,4.067133310877747,39.735,2.873,1.7539,real,5
1.1,right,0.89,34.418718083957586,7.428146494807868,39.735,2.873,1.7539,real,6
1.1,right,0.78,31.381492037568208,10.621503966675675,39.735,2.873,1.7539,real,7
1.1,right,0.82,27.62916505433289,13.815667740010431,39.735,2.873,1.7539,real,9
1.2,left,0.9,42.82640184803573,4.984960968583765,39.685,3.133,1.7702,real,1
1.2,left,0.99,40.71932173035777,9.772444898341258,39.685,3.133,1.7702,real,2
1.2,left,0.98,37.789264805978306,13.912072226965897,39.685,3.133,1.7702,real,3
1.2,left,0.72,33.1120029272719,17.857761814097632,39.685,3.133,1.7702,real,4
1.2,left,0.99,27.6307401688533,21.667497050721472,39.685,3.133,1.7702,real,8
1.2,right,0.88,35.49863577945473,3.8468904768509145,39.685,3.133,1.7702,real,5
1.2,right,0.93,34.544077159267026,7.489995449346951,39.685,3.133,1.7702,real,6
1.2,right,0.81,31.407592751973695,10.611559570553778,39.685,3.133,1.7702,real,7
1.2,right,0.86,28.083814654468355,13.831982548757697,39.685,3.133,1.7702,real,9
1.3,left,0.77,42.7465076554008,5.348709087218306,39.63,3.393,1.7866,real,1
1.3,left,0.78,40.9044913568533,9.683828226975065,39.63,3.393,1.7866,real,2
1.3,left,0.85,37.6306886255335,14.19442560164763,39.63,3.393,1.7866,real,3
1.3,left,0.99,33.48503883919091,18.21291758857477,39.63,3.393,1.7866,real,4
1.3,left,0.85,28.1127011627083,21.83555376818838,39.63,3.393,1.7866,real,8
1.3,right,0.91,36.02906052791215,3.9273153735011617,39.63,3.393,1.7866,real,5
1.3,right,0.98,34.13938471880294,7.452440950905097,39.63,3.393,1.7866,real,6
1.3,right,0.82,31.43168897375386,10.608849313624205,39.63,3.393,1.7866,real,7
1.3,right,0.94,27.765956430358507,13.703682575739021,39.63,3.393,1.7866,real,9
1.4,left,0.83,43.06313397313744,5.002111963379091,39.571,3.652,1.8028,real,1
1.4,left,0.9,40.879268081424584,9.552906593662167,39.571,3.652,1.8028,real,2
1.4,left,0.81,37.37273072281626,14.383066917366142,39.571,3.652,1.8028,real,3
1.4,left,0.78,33.25064617898689,18.33928063928803,39.571,3.652,1.8028,real,4
1.4,left,0.99,28.131904919052893,21.847327662041476,39.571,3.652,1.8028,real,8
1.4,right,0.89,36.206679843539426,3.7963152273085288,39.571,3.652,1.8028,real,5
1.4,right,0.89,34.1422298806674,7.437187973065747,39.571,3.652,1.8028,real,6
1.4,right,0.94,31.63675325291902,10.400502986324815,39.571,3.652,1.8028,real,7
1.4,right,0.85,28.02101699705704,13.918396720940056,39.571,3.652,1.8028,real,9
1.5,left,0.88,42.86833621943257,4.817283340004462,39.508,3.911,1.819,real,1
1.5,left,0.76,40.879932273203295,9.732429192023488,39.508,3.911,1.819,real,2
1.5,left,0.96,37.52186223167691,14.365453106941585,39.508,3.911,1.819,real,3
1.5,left,0.88,33.27965407922815,18.725924640078485,39.508,3.911,1.819,real,4
1.5,left,0.76,27.621952525092702,21.74763576530759,39.508,3.911,1.819,real,8
1.5,right,0.7,36.180969914674215,3.882807601430912,39.508,3.911,1.819,real,5
1.5,right,0.95,34.62964047474958,7.061101163835604,39.508,3.911,1.819,real,6
1.5,right,0.8,31.688112960843235,10.608175575929602,39.508,3.911,1.819,real,7
1.5,right,0.97,28.126755881242325,13.975471486831479,39.508,3.911,1.819,real,9
1.6,left,0.93,40.930926436643645,9.577290243738503,39.44,4.169,1.8351,real,2
1.6,left,0.78,37.94891415766031,14.118989900033776,39.44,4.169,1.8351,real,3
1.6,left,0.91,33.342477946647904,18.289437769732384,39.44,4.169,1.8351,real,4
1.6,left,0.84,27.834472225584662,21.764204377252174,39.44,4.169,1.8351,real,8
1.6,right,0.92,35.810479137617634,3.906726651122929,39.44,4.169,1.8351,real,5
1.6,right,0.95,34.57996483484322,7.328078218949247,39.44,4.169,1.8351,real,6
1.6,right,0.86,31.764831848244118,10.866534982534414,39.44,4.169,1.8351,real,7
1.6,right,0.96,27.773301842949927,13.821407943735307,39.44,4.169,1.8351,real,9
1.7,left,0.79,40.7315848938828,9.565791807144423,39.368,4.427,1.8511,real,2
1.7,left,0.81,37.66293316826707,14.23197114219742,39.368,4.427,1.8511,real,3
1.7,left,0.74,32.9974815852036,18.47696142794491,39.368,4.427,1.8511,real,4
1.7,left,0.79,27.893743888298303,21.540594323901573,39.368,4.427,1.8511,real,8
1.7,right,0.93,35.9416990186153,3.659154582639009,39.368,4.427,1.8511,real,5
1.7,right,0.83,34.2934707725401,7.309649843400187,39.368,4.427,1.8511,real,6
1.7,right,0.9,31.631168775285378,10.99808488761793,39.368,4.427,1.8511,real,7
1.7,right,0.87,27.968469055410438,13.726285899645458,39.368,4.427,1.8511,real,9
1.7,right,0.94,23.64553733819682,16.492311634939426,39.368,4.427,1.8511,real,12
1.7,right,0.3,31.63188531282357,10.22927770335522,39.368,4.427,1.8511,ghost,7
1.8,left,0.82,40.72697493175539,9.692204908466408,39.291,4.685,1.867,real,2
1.8,left,0.84,37.557728444653584,14.263188905812363,39.291,4.685,1.867,real,3
1.8,left,0.92,33.325491679393615,18.50767685641157,39.291,4.685,1.867,real,4
1.8,left,0.86,28.012418259415703,21.665348757341786,39.291,4.685,1.867,real,8
1.8,right,0.99,35.9456394035153,3.8616632040971637,39.291,4.685,1.867,real,5
1.8,right,0.88,34.20128432891913,7.521898903301599,39.291,4.685,1.867,real,6
1.8,right,0.84,31.27908206191788,10.65643793013358,39.291,4.685,1.867,real,7
1.8,right,0.89,28.071025673802147,13.758107192106854,39.291,4.685,1.867,real,9
1.8,right,0.88,23.467906941068023,16.672410356218677,39.291,4.685,1.867,real,12
1.9,left,0.85,40.558195945917575,9.825650661337335,39.211,4.941,1.8829,real,2
1.9,left,0.85,37.76751087652057,14.299890914547332,39.211,4.941,1.8829,real,3
1.9,left,0.84,33.052643678357875,18.46222070730637,39.211,4.941,1.8829,real,4
1.9,left,0.92,28.006651042217904,21.999687359590343,39.211,4.941,1.8829,real,8
1.9,right,0.81,34.582781815849295,7.398579386285775,39.211,4.941,1.8829,real,6
1.9,right,0.85,31.34192014971254,10.675757388922387,39.211,4.941,1.8829,real,7
1.9,right,0.76,27.777042865507276,14.032275666625832,39.211,4.941,1.8829,real,9
1.9,right,0.78,23.49610993662492,16.429581082798485,39.211,4.941,1.8829,real,12
1.9,right,0.5,29.444081849751463,9.81649329261622,39.211,4.941,1.8829,ghost,13
2.0,left,0.99,40.55287962848388,9.580779771539714,39.126,5.198,1.8986,real,2
2.0,left,0.86,37.98508749768395,14.121845788787418,39.126,5.198,1.8986,real,3
2.0,left,0.7,33.4277610524028,18.158493119325602,39.126,5.198,1.8986,real,4
2.0,left,0.8,27.667384535955694,21.688841599116913,39.126,5.198,1.8986,real,8
2.0,right,0.92,34.56875572427226,7.392587344205448,39.126,5.198,1.8986,real,6
2.0,right,0.89,31.292769836769196,10.599604410714573,39.126,5.198,1.8986,real,7
2.0,right,0.84,27.88920215922152,13.725209642402145,39.126,5.198,1.8986,real,9
2.0,right,0.87,23.488231283398093,16.224327156676736,39.126,5.198,1.8986,real,12
2.1,left,0.92,40.818055827218906,9.759355402325058,39.037,5.454,1.9143,real,2
2.1,left,0.96,37.803153985409324,14.349103204138707,39.037,5.454,1.9143,real,3
2.1,left,0.89,33.39142617631895,18.14079448093045,39.037,5.454,1.9143,real,4
2.1,left,0.86,27.959197915770492,21.908385372375367,39.037,5.454,1.9143,real,8
2.1,right,0.77,34.355389462178415,7.1557017283172515,39.037,5.454,1.9143,real,6
2.1,right,0.89,31.809512263631266,10.686551100623824,39.037,5.454,1.9143,real,7
2.1,right,0.99,27.940989666440707,13.731567014379614,39.037,5.454,1.9143,real,9
2.1,right,0.8,23.279673125878638,16.317776036999874,39.037,5.454,1.9143,real,12
2.2,left,0.82,40.86796261465828,9.784119131039967,38.943,5.709,1.9298,real,2
2.2,left,0.88,37.814837698065794,14.259763581136747,38.943,5.709,1.9298,real,3
2.2,left,0.91,33.261207877851525,18.393415291241908,38.943,5.709,1.9298,real,4
2.2,left,0.9,28.12938197295445,21.577377426982117,38.943,5.709,1.9298,real,8
2.2,right,0.89,34.5271906794464,7.562722213416001,38.943,5.709,1.9298,real,6
2.2,right,0.87,31.564086531103932,10.964535083941911,38.943,5.709,1.9298,real,7
2.2,right,0.93,27.890304634953687,13.880695672715904,38.943,5.709,1.9298,real,9
2.2,right,0.83,23.431486312472245,16.472352318011303,38.943,5.709,1.9298,real,12
2.3,left,0.84,41.1321652652089,9.815702953722482,38.845,5.963,1.9453,real,2
2.3,left,0.74,37.33721181925419,14.391629236240211,38.845,5.963,1.9453,real,3
2.3,left,0.84,33.4833512224857,18.40394222262042,38.845,5.963,1.9453,real,4
2.3,left,0.99,27.959941232612593,21.71597967466862,38.845,5.963,1.9453,real,8
2.3,right,0.9,34.557015376621735,7.599861591482783,38.845,5.963,1.9453,real,6
2.3,right,0.86,31.59244676062503,10.680942720088035,38.845,5.963,1.9453,real,7
2.3,right,0.95,27.84811353795903,13.72845067211041,38.845,5.963,1.9453,real,9
2.3,right,0.97,23.02578699089115,16.093301761173812,38.845,5.963,1.9453,real,12
2.4,left,0.83,40.768143268161346,9.926868965802,38.743,6.217,1.9606,real,2
2.4,left,0.75,37.77127877005201,14.079559561063327,38.743,6.217,1.9606,real,3
2.4,left,0.88,33.132572994442654,18.376132815102924,38.743,6.217,1.9606,real,4
2.4,left,0.87,28.185627855350525,21.730923984581693,38.743,6.217,1.9606,real,8
2.4,right,0.93,34.434304853731554,6.936652094086247,38.743,6.217,1.9606,real,6
2.4,right,0.89,31.71319638891118,10.7312706154508,38.743,6.217,1.9606,real,7
2.4,right,0.88,27.754777428649536,13.803512685184424,38.743,6.217,1.9606,real,9
2.4,right,0.89,23.58568223020235,16.38595324138018,38.743,6.217,1.9606,real,12
2.5,left,0.91,41.00811838302872,10.10863526801784,38.637,6.47,1.9758,real,2
2.5,left,0.81,37.69488967773542,14.565724065250897,38.637,6.47,1.9758,real,3
2.5,left,0.85,33.2371684507458,18.078460244135695,38.637,6.47,1.9758,real,4
2.5,left,0.99,28.12593065998778,21.630909152470213,38.637,6.47,1.9758,real,8
2.5,right,0.9,34.28149001760565,7.14547819599387,38.637,6.47,1.9758,real,6
2.5,right,0.83,31.394731989544056,10.54179003200392,38.637,6.47,1.9758,real,7
2.5,right,0.96,27.805906779843347,13.684995818174569,38.637,6.47,1.9758,real,9
2.5,right,0.8,23.890952240153126,16.50777741655567,38.637,6.47,1.9758,real,12
2.6,left,0.9,40.707908267015654,9.671912364052684,38.527,6.723,1.9909,real,2
2.6,left,0.99,37.58492164624205,14.145149174961436,38.527,6.723,1.9909,real,3
2.6,left,0.8,33.11154510018002,18.49816930782805,38.527,6.723,1.9909,real,4
2.6,left,0.85,27.883644474225186,22.537145792674313,38.527,6.723,1.9909,real,8
2.6,right,0.91,34.08309318927605,7.1189599191853645,38.527,6.723,1.9909,real,6
2.6,right,0.92,31.671082945959103,10.495840222976739,38.527,6.723,1.9909,real,7
2.6,right,0.83,28.185878126112446,13.857707169141861,38.527,6.723,1.9909,real,9
2.6,right,0.84,23.49111273294274,16.396696712857256,38.527,6.723,1.9909,real,12
2.7,left,0.83,40.73037515240917,9.825827362835525,38.412,6.975,2.0059,real,2
2.7,left,0.99,37.820127500009434,14.262528795397992,38.412,6.975,2.0059,real,3
2.7,left,0.86,33.54147425541363,18.298063011893973,38.412,6.975,2.0059,real,4
2.7,left,0.95,27.855962276302566,21.713856555916298,38.412,6.975,2.0059,real,8
2.7,right,0.86,34.79816318610404,7.547051992855801,38.412,6.975,2.0059,real,6
2.7,right,0.84,31.83342824193169,10.71783670815947,38.412,6.975,2.0059,real,7
2.7,right,0.97,28.11322203020734,13.957615364525918,38.412,6.975,2.0059,real,9
2.7,right,0.91,23.74787680735951,16.367103917177623,38.412,6.975,2.0059,real,12
2.8,left,0.92,41.01470787921188,10.056663388719322,38.293,7.226,2.0208,real,2
2.8,left,0.84,37.21890457585148,14.41999666526356,38.293,7.226,2.0208,real,3
2.8,left,0.95,33.24816664087597,18.189078417062856,38.293,7.226,2.0208,real,4
2.8,left,0.99,28.017259828092975,21.775879068894568,38.293,7.226,2.0208,real,8
2.8,right,0.89,34.386898754640455,7.373668754313995,38.293,7.226,2.0208,real,6
2.8,right,0.86,31.729901599077113,10.924454458257316,38.293,7.226,2.0208,real,7
2.8,right,0.99,28.09740395374906,13.653077894476787,38.293,7.226,2.0208,real,9
2.8,right,0.81,23.419033742274394,16.597236885493828,38.293,7.226,2.0208,real,12
2.9,left,0.87,41.23289149850515,9.86319095767073,38.17,7.476,2.0356,real,2
2.9,left,0.9,37.72732142656533,14.384495688688084,38.17,7.476,2.0356,real,3
2.9,left,0.85,33.22811423589843,18.06970337014258,38.17,7.476,2.0356,real,4
2.9,left,0.85,28.051602249845224,21.947771659671208,38.17,7.476,2.0356,real,8
2.9,right,0.88,34.01047843396585,7.463141473770016,38.17,7.476,2.0356,real,6
2.9,right,0.83,31.389985865328036,10.78827781649553,38.17,7.476,2.0356,real,7
2.9,right,0.86,28.04773601554605,14.0736721522842,38.17,7.476,2.0356,real,9
2.9,right,0.85,23.39136565778643,16.376807209413407,38.17,7.476,2.0356,real,12
3.0,left,0.86,40.97197797806236,9.546827118051983,38.042,7.725,2.0502,real,2
3.0,left,0.91,37.92565572382874,14.370480269280932,38.042,7.725,2.0502,real,3
3.0,left,0.77,33.551486774301665,18.25138841055318,38.042,7.725,2.0502,real,4
3.0,left,0.96,27.88679572433308,22.028321995937734,38.042,7.725,2.0502,real,8
3.0,right,0.8,34.54865087215661,7.537562354379357,38.042,7.725,2.0502,real,6
3.0,right,0.8,31.669279806050405,10.934374133632135,38.042,7.725,2.0502,real,7
3.0,right,0.81,28.00384482785793,13.805334673354537,38.042,7.725,2.0502,real,9
3.0,right,0.7,23.565405727309514,16.457029103473314,38.042,7.725,2.0502,real,12
3.1,left,0.79,40.915713009938976,9.871166499784215,37.911,7.974,2.0647,real,2
3.1,left,0.92,37.821914648357655,14.568935086877108,37.911,7.974,2.0647,real,3
3.1,left,0.98,33.49121941452378,18.254343991143855,37.911,7.974,2.0647,real,4
3.1,left,0.91,28.27253838114347,22.023837494498988,37.911,7.974,2.0647,real,8
3.1,right,0.76,34.53444308908898,7.497318316505595,37.911,7.974,2.0647,real,6
3.1,right,0.85,31.4727713148753,11.015322146376054,37.911,7.974,2.0647,real,7
3.1,right,0.77,28.160753398651405,13.964686539361763,37.911,7.974,2.0647,real,9
3.1,right,0.9,23.50091035754392,16.196314606993575,37.911,7.974,2.0647,real,12
3.2,left,0.95,37.728305989993096,14.24586301881355,37.775,8.222,2.0791,real,3
3.2,left,0.77,33.104015098652745,18.352425906712213,37.775,8.222,2.0791,real,4
3.2,left,0.9,27.99285456314722,21.70351811378304,37.775,8.222,2.0791,real,8
3.2,right,0.89,34.373633908544576,7.591906584785003,37.775,8.222,2.0791,real,6
3.2,right,0.94,31.30856989739905,11.036668493477746,37.775,8.222,2.0791,real,7
3.2,right,0.99,27.84237087209069,13.750830853571811,37.775,8.222,2.0791,real,9
3.2,right,0.82,23.2603628812861,16.38021495868138,37.775,8.222,2.0791,real,12
3.2,right,0.83,18.05630948545687,18.63441842184931,37.775,8.222,2.0791,real,14
3.3,left,0.9,37.67833503763296,14.481265674699012,37.635,8.468,2.0934,real,3
3.3,left,0.82,33.37455432028556,18.426713752799735,37.635,8.468,2.0934,real,4
3.3,left,0.97,27.876312678286315,21.941473893433148,37.635,8.468,2.0934,real,8
3.3,left,0.83,22.22292612215104,24.373240010252154,37.635,8.468,2.0934,real,15
3.3,right,0.83,34.12869935839812,7.805434674388783,37.635,8.468,2.0934,real,6
3.3,right,0.88,31.83025338275253,10.587541627228402,37.635,8.468,2.0934,real,7
3.3,right,0.83,28.132876923283746,13.85289127419825,37.635,8.468,2.0934,real,9
3.3,right,0.91,23.47322969894666,16.617035399371126,37.635,8.468,2.0934,real,12
3.3,right,0.96,18.49999044320784,18.493117568461358,37.635,8.468,2.0934,real,14
3.4,left,0.81,37.95751613694581,14.273534125623222,37.491,8.714,2.1076,real,3
3.4,left,0.77,33.702084737144105,18.20768938458056,37.491,8.714,2.1076,real,4
3.4,left,0.79,28.114284531756685,21.81326685076713,37.491,8.714,2.1076,real,8
3.4,left,0.85,21.712049597636614,24.759628819082046,37.491,8.714,2.1076,real,15
3.4,right,0.9,34.09525316692389,7.134246713675343,37.491,8.714,2.1076,real,6
3.4,right,0.83,31.965875208716565,11.060542997847083,37.491,8.714,2.1076,real,7
3.4,right,0.91,28.226823529822973,13.522735626900094,37.491,8.714,2.1076,real,9
3.4,right,0.81,23.442825446973927,16.317300055088626,37.491,8.714,2.1076,real,12
3.4,right,0.86,18.43716322318104,18.8507859345229,37.491,8.714,2.1076,real,14
3.5,left,0.99,37.3788724995905,14.158803954359541,37.343,8.959,2.1216,real,3
3.5,left,0.99,33.415424204650336,18.592113171336845,37.343,8.959,2.1216,real,4
3.5,left,0.82,27.942734626408527,21.751053623482708,37.343,8.959,2.1216,real,8
3.5,left,0.8,21.77072298738988,24.70343983260549,37.343,8.959,2.1216,real,15
3.5,right,0.79,34.42970365229069,7.3796880009245855,37.343,8.959,2.1216,real,6
3.5,right,0.91,31.90484688392038,10.592393916381937,37.343,8.959,2.1216,real,7
3.5,right,0.9,27.973430997120243,13.790836369360486,37.343,8.959,2.1216,real,9
3.5,right,0.92,23.50240396681031,16.696571094733393,37.343,8.959,2.1216,real,12
3.5,right,0.93,18.01976421278102,18.402393866165887,37.343,8.959,2.1216,real,14
3.6,left,0.99,37.55634529971377,14.106857747934482,37.191,9.203,2.1355,real,3
3.6,left,0.96,33.20263735147766,18.639628655609577,37.191,9.203,2.1355,real,4
3.6,left,0.93,27.61314784829483,21.97636405024442,37.191,9.203,2.1355,real,8
3.6,left,0.78,21.790320674926853,24.88353392988467,37.191,9.203,2.1355,real,15
3.6,right,0.88,31.56849675870877,10.932547137741423,37.191,9.203,2.1355,real,7
3.6,right,0.9,28.07633780223407,13.76903701481018,37.191,9.203,2.1355,real,9
3.6,right,0.9,23.549934979542265,16.30781457236178,37.191,9.203,2.1355,real,12
3.6,right,0.94,18.37073476013692,18.679258454748975,37.191,9.203,2.1355,real,14
3.7,left,0.85,37.698997225938804,14.328146831461092,37.035,9.446,2.1492,real,3
3.7,left,0.87,33.296394421201654,18.05323267526665,37.035,9.446,2.1492,real,4
3.7,left,0.98,27.95431526981355,21.715499779166166,37.035,9.446,2.1492,real,8
